epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
179,2065.43,0.33085,0.242,0.84457,0.98699,0.97277,0.99194,0.94785,0.37173,0.23252,0.82968,3.9264e-05,3.9264e-05,3.9264e-05
180,2076.51,0.34278,0.24699,0.84784,0.98848,0.97113,0.99209,0.94878,0.37188,0.23333,0.82975,3.66877e-05,3.66877e-05,3.66877e-05
181,2087.59,0.35661,0.25251,0.84669,0.98847,0.97077,0.99219,0.95148,0.36552,0.22956,0.82914,3.4227e-05,3.4227e-05,3.4227e-05
182,2099.13,0.3567,0.25793,0.85823,0.98566,0.9748,0.9922,0.94859,0.38735,0.23434,0.83194,3.18825e-05,3.18825e-05,3.18825e-05
183,2110.41,0.35552,0.25565,0.85331,0.98622,0.97478,0.99229,0.94932,0.37068,0.23246,0.82906,2.96546e-05,2.96546e-05,2.96546e-05
184,2121.61,0.36425,0.25914,0.85935,0.98806,0.97315,0.99229,0.95264,0.36136,0.22908,0.82847,2.75441e-05,2.75441e-05,2.75441e-05
185,2132.86,0.33003,0.24228,0.84296,0.98938,0.97247,0.99221,0.95763,0.34003,0.22461,0.82682,2.55513e-05,2.55513e-05,2.55513e-05
186,2163.65,0.26528,0.1979,0.82033,0.99054,0.97475,0.99225,0.95719,0.35024,0.22715,0.82736,2.36769e-05,2.36769e-05,2.36769e-05
187,2174.82,0.26132,0.19713,0.81355,0.99249,0.97289,0.99228,0.95283,0.356,0.22949,0.82731,2.19212e-05,2.19212e-05,2.19212e-05
188,2185.88,0.25285,0.19416,0.80491,0.99439,0.97261,0.99224,0.95256,0.35561,0.22877,0.8269,2.02847e-05,2.02847e-05,2.02847e-05
189,2197,0.25534,0.19393,0.81277,0.99568,0.97199,0.99225,0.95196,0.36357,0.2295,0.82714,1.87678e-05,1.87678e-05,1.87678e-05
190,2208.18,0.2511,0.19224,0.80882,0.98666,0.97997,0.99219,0.9534,0.36105,0.22962,0.82723,1.73709e-05,1.73709e-05,1.73709e-05
191,2219.27,0.2545,0.19415,0.80921,0.98669,0.97933,0.9922,0.95516,0.35206,0.22701,0.8267,1.60943e-05,1.60943e-05,1.60943e-05
192,2230.75,0.25716,0.19399,0.8091,0.98697,0.97595,0.99197,0.9508,0.36574,0.22934,0.82727,1.49383e-05,1.49383e-05,1.49383e-05
193,2241.82,0.24758,0.19023,0.80461,0.98718,0.97513,0.99202,0.9507,0.36654,0.22911,0.82659,1.39032e-05,1.39032e-05,1.39032e-05
194,2253.01,0.2522,0.19278,0.80834,0.98742,0.97565,0.99206,0.95383,0.35948,0.22822,0.82735,1.29893e-05,1.29893e-05,1.29893e-05
195,2264.15,0.25425,0.19381,0.80859,0.98794,0.97551,0.99206,0.95609,0.35852,0.22658,0.82724,1.21968e-05,1.21968e-05,1.21968e-05
196,2275.29,0.24832,0.19236,0.80395,0.98811,0.97539,0.99205,0.95765,0.34643,0.2234,0.82588,1.15259e-05,1.15259e-05,1.15259e-05
197,2286.34,0.25424,0.19455,0.80898,0.98803,0.97479,0.9921,0.95701,0.34952,0.22394,0.82543,1.09768e-05,1.09768e-05,1.09768e-05
198,2297.36,0.24928,0.19154,0.80582,0.988,0.97565,0.99206,0.95679,0.35583,0.22566,0.82581,1.05495e-05,1.05495e-05,1.05495e-05
199,2308.41,0.25466,0.19252,0.806,0.98811,0.97465,0.99219,0.95741,0.3492,0.2238,0.82507,1.02443e-05,1.02443e-05,1.02443e-05
200,2319.46,0.24758,0.1917,0.8104,0.98825,0.9747,0.99232,0.95806,0.34834,0.22327,0.82532,1.00611e-05,1.00611e-05,1.00611e-05
