epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
138,579.884,0.52777,0.57111,1.05978,0.93851,0.84376,0.92065,0.78481,0.92547,0.66275,1.21552,1.41173e-05,1.41173e-05,1.41173e-05
139,583.884,0.58596,0.78354,1.24938,0.93903,0.84495,0.9205,0.78265,0.93425,0.66487,1.23773,1.27757e-05,1.27757e-05,1.27757e-05
140,588.536,0.70312,0.64153,1.33248,0.93634,0.84673,0.92012,0.78384,0.93141,0.65982,1.23189,1.15392e-05,1.15392e-05,1.15392e-05
141,609.299,0.39695,0.39583,1.05227,0.93845,0.84578,0.92037,0.78137,0.92644,0.66592,1.22877,1.04085e-05,1.04085e-05,1.04085e-05
142,613.967,0.41096,0.36346,1.05939,0.93536,0.84893,0.9222,0.78234,0.91589,0.65696,1.21262,9.38391e-06,9.38391e-06,9.38391e-06
143,618.151,0.40881,0.33322,1.10356,0.93717,0.84874,0.92221,0.7826,0.91211,0.66267,1.20583,8.46598e-06,8.46598e-06,8.46598e-06
144,622.392,0.3161,0.35029,0.91754,0.93729,0.85142,0.92185,0.77793,0.90964,0.65846,1.20085,7.6551e-06,7.6551e-06,7.6551e-06
145,626.321,0.3902,0.32446,1.00754,0.93688,0.8532,0.92233,0.7779,0.91116,0.65429,1.19811,6.95161e-06,6.95161e-06,6.95161e-06
146,630.374,0.38141,0.40043,1.02205,0.93929,0.85123,0.92233,0.77851,0.91028,0.66453,1.19904,6.35583e-06,6.35583e-06,6.35583e-06
147,634.991,0.3812,0.38186,0.98849,0.937,0.8521,0.9228,0.77822,0.8982,0.65958,1.18102,5.86802e-06,5.86802e-06,5.86802e-06
148,638.894,0.46826,0.40635,1.10634,0.93753,0.85263,0.92283,0.77799,0.89996,0.66548,1.18232,5.48838e-06,5.48838e-06,5.48838e-06
149,642.861,0.40991,0.32132,1.07864,0.93953,0.85022,0.92208,0.77745,0.88475,0.67155,1.16696,5.2171e-06,5.2171e-06,5.2171e-06
150,647.092,0.4196,0.34887,0.99173,0.93852,0.84987,0.92244,0.77784,0.87939,0.66624,1.15705,5.05428e-06,5.05428e-06,5.05428e-06
